Not using cached read wrapper
Started task graph with 5 named threads and 23 total threads with 3 sets of task threads.
Stats thread started at 0.530589
ICU TimeZone Detection - Raw Offset: +2:00, Platform Override: ''
Loading text-based GConfig....
Worker (5/5): shaders left to compile 146
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 136
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 126
Started 10 'Local' shader compile jobs with 'High' priority
Worker (3/5): shaders left to compile 116
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 106
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 96
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 86
Started 10 'Local' shader compile jobs with 'High' priority
Worker (3/5): shaders left to compile 76
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 66
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 56
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 46
Started 10 'Local' shader compile jobs with 'High' priority
Worker (3/5): shaders left to compile 36
Started 8 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 28
Started 6 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 22
Started 5 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 17
Started 4 'Local' shader compile jobs with 'High' priority
Worker (3/5): shaders left to compile 13
Started 3 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 10
Started 3 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 7
Started 2 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 5
Started 2 'Local' shader compile jobs with 'High' priority
Worker (3/5): shaders left to compile 3
Started 1 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 2
Worker (5/5): shaders left to compile 1
Started 2 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 1377
Started 10 'Local' shader compile jobs with 'Low' priority
Worker (3/5): shaders left to compile 1367
Started 10 'Local' shader compile jobs with 'Low' priority
Worker (2/5): shaders left to compile 1357
Started 10 'Local' shader compile jobs with 'Low' priority
Worker (4/5): shaders left to compile 1347
Started 10 'Local' shader compile jobs with 'Low' priority
Worker (1/5): shaders left to compile 1337
Started 10 'Local' shader compile jobs with 'Low' priority
4 Shader compiler errors compiling global shaders for platform PCD3D_SM5:
C:/Program Files/Epic Games/UE_4.27/Engine/Shaders/Private/ScreenSpaceDenoise/SSDSignalCore.ush(138,2-73): Shader FSSDSpatialAccumulationCS, Permutation 286, VF None:
	 error X3511: forced to unroll loop, but unrolling failed.

C:/Program Files/Epic Games/UE_4.27/Engine/Shaders/Private/ScreenSpaceDenoise/SSDSpatialKernel.ush(683,2-79): Shader FSSDTemporalAccumulationCS, Permutation 3, VF None:
	 error X3511: forced to unroll loop, but unrolling failed.

C:/Program Files/Epic Games/UE_4.27/Engine/Shaders/Private/ScreenSpaceDenoise/SSDSpatialKernel.ush(1193,13-63): Shader FSSDTemporalAccumulationCS, Permutation 3, VF None:
	 error X3511: forced to unroll loop, but unrolling failed.

C:/Program Files/Epic Games/UE_4.27/Engine/Shaders/Private/ScreenSpaceDenoise/SSDSpatialKernel.ush(1192,13-63): Shader FSSDTemporalAccumulationCS, Permutation 3, VF None:
	 error X3511: forced to unroll loop, but unrolling failed.

Worker (5/5): shaders left to compile 1327
Started 10 'Local' shader compile jobs with 'Low' priority
Worker (2/5): shaders left to compile 1317
Started 10 'Local' shader compile jobs with 'Low' priority
Worker (1/5): shaders left to compile 1307
Started 10 'Local' shader compile jobs with 'Low' priority
Errors compiling global shader FSSDSpatialAccumulationCS  :

/Engine/Private/ScreenSpaceDenoise/SSDSignalFramework.ush(591,21-93):  warning X3571: pow(f, e) will not work for negative f, use abs(f) or conditionally handle negative values if you expect them
out of memory during compilation
Windows GetLastError: Η λειτουργία ολοκληρώθηκε με επιτυχία. (0)
